method,target_rr,split,stage,call_kind,call_kind_name,refresh_count,opportunities,density,refresh_share
pma_stageaware_oracle,0.4,all,late,0,predictor,288.0,3840.0,0.075,0.028174525533163765
pma_stageaware_oracle,0.4,all,late,1,corrector,1913.0,3584.0,0.5337611607142857,0.18714537272549403
pma_stageaware_oracle,0.5,calibration,early,0,predictor,192.0,960.0,0.2,0.06060606060606061
pma_stageaware_oracle,0.5,calibration,early,1,corrector,960.0,960.0,1.0,0.30303030303030304
pma_stageaware_oracle,0.5,calibration,middle,0,predictor,4.0,1280.0,0.003125,0.0012626262626262627
pma_stageaware_oracle,0.5,calibration,middle,1,corrector,1156.0,1280.0,0.903125,0.3648989898989899
pma_stageaware_oracle,0.5,calibration,late,0,predictor,68.0,960.0,0.07083333333333333,0.021464646464646464
pma_stageaware_oracle,0.5,calibration,late,1,corrector,788.0,896.0,0.8794642857142857,0.24873737373737373
pma_stageaware_oracle,0.5,test,early,0,predictor,576.0,2880.0,0.2,0.0600375234521576
pma_stageaware_oracle,0.5,test,early,1,corrector,2880.0,2880.0,1.0,0.300187617260788
pma_stageaware_oracle,0.5,test,middle,0,predictor,19.0,3840.0,0.0049479166666666664,0.0019804044194288097
pma_stageaware_oracle,0.5,test,middle,1,corrector,3559.0,3840.0,0.9268229166666667,0.3709610173024807
pma_stageaware_oracle,0.5,test,late,0,predictor,208.0,2880.0,0.07222222222222222,0.02168021680216802
pma_stageaware_oracle,0.5,test,late,1,corrector,2352.0,2688.0,0.875,0.24515322076297685
pma_stageaware_oracle,0.5,all,early,0,predictor,768.0,3840.0,0.2,0.06017865538316878
pma_stageaware_oracle,0.5,all,early,1,corrector,3840.0,3840.0,1.0,0.3008932769158439
pma_stageaware_oracle,0.5,all,middle,0,predictor,23.0,5120.0,0.0044921875,0.0018022253565271901
pma_stageaware_oracle,0.5,all,middle,1,corrector,4715.0,5120.0,0.9208984375,0.36945619808807395
pma_stageaware_oracle,0.5,all,late,0,predictor,276.0,3840.0,0.071875,0.021626704278326282
pma_stageaware_oracle,0.5,all,late,1,corrector,3140.0,3584.0,0.8761160714285714,0.24604293997805987
