distance_index,stage,prev_call_step,prev_call_kind,prev_call_kind_name,prev_timestep,cur_call_step,cur_call_kind,cur_call_kind_name,cur_timestep,raw_mean,raw_std,sea_mean,sea_std,dino_mean,dino_std,lpips_mean,lpips_std,raw_oracle_score_mean,raw_oracle_score_std,sea_oracle_score_mean,sea_oracle_score_std,dino_oracle_score_mean,dino_oracle_score_std,lpips_oracle_score_mean,lpips_oracle_score_std,pma_nogate_oracle_score_mean,pma_nogate_oracle_score_std,pma_stageaware_oracle_score_mean,pma_stageaware_oracle_score_std
60,middle,30,0,predictor,0.4285714626312256,30,1,corrector,0.4492753744125366,0.03911792498547584,0.0029164125644310173,0.043615022688754834,0.0032201457813352285,0.0005390506703406572,0.0005150399654635135,0.0005519141423206975,0.0003383590990817158,2.1342582913500694,0.15911829932046437,2.0696314171281633,0.1496758253370534,3.3084944325041157,3.1611255713239097,2.598669126215645,1.5931524071127632,2.6000016344671932,1.2231360352181095,2.6890629248161395,1.5807416052187246
61,middle,30,1,corrector,0.4492753744125366,31,0,predictor,0.4492753744125366,0.00019536432105837775,6.90898045996919e-05,0.00018728017278135667,6.864496632289837e-05,2.716667950153351e-06,3.4737456878534633e-06,2.9957767709865024e-06,2.972167786019604e-06,0.010658998968059595,0.0037695120170458327,0.00907933794504648,0.003327624103557067,0.016673907078836654,0.02132057133132838,0.014105513895806315,0.013994351786285447,0.012865561470411482,0.009520597170375398,0.012876622511941566,0.011017278793182185
62,middle,31,0,predictor,0.4492753744125366,31,1,corrector,0.4705882966518402,0.04038954734278377,0.002938627070715028,0.043770334028522484,0.0032199154133875836,0.0004916440229862928,0.0003995596380325644,0.0005336679501226627,0.0003291208071899733,2.2036374969331427,0.16033031386986854,2.0768465428395224,0.1496530244702175,3.0175298952807754,2.4523498636012975,2.512757545590704,1.5496542212951405,2.4898248493972526,0.9865618661480822,2.547188219060149,1.2337936490591652
63,middle,31,1,corrector,0.4705882966518402,32,0,predictor,0.4705882966518402,0.00020386806365024768,7.22256798137854e-05,0.00019599476740950195,7.170191430193871e-05,2.5795307010412216e-06,3.1504709983884186e-06,2.989320027318998e-06,3.3923586301686163e-06,0.011122959751790937,0.003940604110473671,0.009501774790479756,0.0034757834661290625,0.01583220916407536,0.019336430379256687,0.014075112535996831,0.01597280620533174,0.012772906426213562,0.009137454238944735,0.012666991977277558,0.009951548835324014
64,middle,32,0,predictor,0.4705882966518402,32,1,corrector,0.49253737926483154,0.04174425108067226,0.0029475496375660428,0.04418685221753549,0.003196270424092477,0.00046681216917932034,0.0003803406910862592,0.0005170392339124419,0.00030462998433464596,2.2775495893047335,0.16081712553712785,2.096194292449968,0.14850233527670811,2.8651211244741175,2.3343910473544707,2.4344617961061887,1.4343400078159456,2.428352593154079,0.9259073898067918,2.480657708462043,1.1750930463551827
65,middle,32,1,corrector,0.49253737926483154,33,0,predictor,0.49253737926483154,0.00021360973447315246,7.571355828069665e-05,0.0002059637529896463,7.514288868336566e-05,2.508983016014099e-06,3.258676794307913e-06,2.9184572893914407e-06,2.587900930263017e-06,0.011654461403095477,0.00413090136013583,0.009985012922346803,0.0036425524814626075,0.015399213462593743,0.02000055769244245,0.013741457724259009,0.012185044255074617,0.012736206524994546,0.008476572220348323,0.012692113192470274,0.0102764285287532
66,middle,33,0,predictor,0.49253737926483154,33,1,corrector,0.5151515603065491,0.04318024845269974,0.0029509127410978476,0.0448468480608426,0.003152171019035693,0.0004474131856113672,0.00035134140338995054,0.0005072635087941535,0.0002903240087731841,2.355897029736313,0.16100061511639588,2.126836949351934,0.14636485930827797,2.746057309767697,2.156404102585086,2.388433124065918,1.36698080434338,2.3910819098908576,0.8512184410279766,2.436447129559815,1.0871048168932012
67,middle,33,1,corrector,0.5151515603065491,34,0,predictor,0.5151515603065491,0.00022493928642575156,7.97090882346339e-05,0.00021753715412842212,7.910257429334135e-05,3.1027011573314667e-06,8.76375254071113e-06,3.148996437107865e-06,3.865653674337327e-06,0.012272597211707358,0.004348895871237693,0.010546017113071963,0.0038344575458759225,0.01904323669288458,0.0537886845970585,0.014826943526517412,0.01820129995927042,0.014379460911049382,0.01831562551196717,0.01479462690297827,0.026918453783844033
68,middle,34,0,predictor,0.5151515603065491,34,1,corrector,0.5384615659713745,0.04468834756698925,0.00295399017915763,0.045713325031101704,0.0030914341041636136,0.0004974554758518934,0.001085210549445182,0.000504079758854914,0.00029814309673447477,2.438178312295271,0.16116851890213207,2.1670371065387375,0.14342518872253285,3.053198452076093,6.660622569423998,2.37344254484665,1.4037967163160858,2.4948071416923177,2.075936682580356,2.6101177793074157,3.338419189629482
69,late,34,1,corrector,0.5384615659713745,35,0,predictor,0.5384615659713745,0.0002380904100078851,8.45094182112387e-05,0.00023095016283036784,8.384751276632151e-05,8.633127436041832e-06,9.645370959245049e-05,3.234875200458509e-06,3.4339118093015533e-06,0.012990117237530796,0.004610799948654607,0.011196183965322903,0.0040644141241104135,0.05298695582586428,0.5919973366869632,0.015231300787555345,0.016168457947928552,0.024943950570155044,0.1779182303887352,0.027437000845405356,0.20767838912659942
70,late,35,0,predictor,0.5384615659713745,35,1,corrector,0.5625000596046448,0.046259491733508185,0.0029590782276514966,0.046766525076236576,0.0030255911855545975,0.000508445780724287,0.001088292997648638,0.0004949711624036013,0.00027948276997345105,2.5238993076073784,0.16144612078640533,2.2158541365388063,0.14022414530314978,3.1206528946405703,6.679541500947024,2.330555025636407,1.3159351970676973,2.521704030698616,2.063323941071143,2.5784140575134638,2.4209076379846763
71,late,35,1,corrector,0.5625000596046448,36,0,predictor,0.5625000596046448,0.0002532167019495546,9.010196899616638e-05,0.0002463709611362219,8.937575606457456e-05,3.159279003739357e-06,6.19655318860962e-06,3.3323553668695993e-06,2.898892473088146e-06,0.013815401656524808,0.004915927275499268,0.011943661678459928,0.0043323237597792455,0.019390490671300532,0.03803216071000268,0.01569028286365455,0.013649337446504088,0.015301696731870495,0.013458985412837578,0.016048700300031984,0.01593993173673192
72,late,36,0,predictor,0.5625000596046448,36,1,corrector,0.5873016119003296,0.047885182342724875,0.002974582475378948,0.04798335846862756,0.002970786926036432,0.0005109149497002363,0.0007531830771717125,0.0004952883083788606,0.00028023575264350507,2.6125963349466077,0.16229202632141887,2.272191592851759,0.1375142935708244,3.1358077441924275,4.622760260930854,2.3320482967653993,1.319480590575856,2.5492334494280513,1.5075215619402318,2.598399927386449,1.7823988247473697
73,late,36,1,corrector,0.5873016119003296,37,0,predictor,0.5873016119003296,0.00027092410404350176,9.628577744690174e-05,0.0002644005530925142,9.551670725656999e-05,4.319706931710243e-06,1.2934171333145798e-05,3.910634129467017e-06,5.6077424188296095e-06,0.014781510409770496,0.005253313383351431,0.01281757797478027,0.004629912739894356,0.026512769800621915,0.07938517879538869,0.018413088915315564,0.02640386606204176,0.01860478880469335,0.029920197541013046,0.019849099490038963,0.035953036544984406
74,late,37,0,predictor,0.5873016119003296,37,1,corrector,0.6129032373428345,0.04955050197895616,0.0030061961769837623,0.04932835616637021,0.0029352027486661872,0.0005038429517298937,0.0007101897314350557,0.0004955729479831916,0.0002848660833942542,2.703455506098819,0.16401685719614942,2.3343833918916785,0.13567936354854251,3.0924024259191514,4.358882943211238,2.333388512743129,1.3412823467612356,2.5614906383553553,1.4595730837942682,2.5992921021418742,1.7300456540143185
75,late,37,1,corrector,0.6129032373428345,38,0,predictor,0.6129032373428345,0.0002914832082154817,0.00010323417222969774,0.0002853159733717803,0.00010244349841056967,4.073372110724449e-06,1.0669753927030304e-05,4.042580089541614e-06,5.44762663261926e-06,0.015903206884163492,0.0056324150146946595,0.013831352843155346,0.004965565594047458,0.025000857417230658,0.06548701895029656,0.01903435201854567,0.02564996628245828,0.018743103967995035,0.02569313519961203,0.019821879114237835,0.030988816877679796
76,late,38,0,predictor,0.6129032373428345,38,1,corrector,0.6393442749977112,0.05122496637341101,0.0030563679864654947,0.05076004237344023,0.0029303079471306496,0.0004803475458174944,0.000477445963892547,0.0004959567985380886,0.0002743272373807392,2.7948136115904223,0.16675421099030338,2.4004917810770334,0.1352520386920587,2.948196279952442,2.93038743901718,2.335195860135782,1.291660545721485,2.5452143544572805,1.0627214083554317,2.5660699873069257,1.274769984597529
77,late,38,1,corrector,0.6393442749977112,39,0,predictor,0.6393442749977112,0.00031556070190674745,0.00011132240997303713,0.00030979691162258405,0.00011052544026147564,4.669418558478355e-06,1.4316996511365833e-05,4.346454200304661e-06,4.45950853589759e-06,0.017216865278993812,0.006073706020609263,0.01501791938744346,0.005357173222406045,0.028659170934699104,0.08787245031733347,0.020465133021141026,0.020997445547605437,0.020744458941729424,0.031205320051515578,0.021971242882461963,0.03720336011846013
78,late,39,0,predictor,0.6393442749977112,39,1,corrector,0.6666666269302368,0.05288060029852204,0.003129942310802633,0.05224129377165809,0.0029659357755051447,0.00046815723180770874,0.00039834405470335596,0.0004985754938786613,0.0002682426288335374,2.885144334230252,0.17076839660483478,2.4687888598413466,0.13668590018937563,2.8733766233766236,2.4448890609379985,2.3475258988332803,1.2630113715759645,2.55378630059951,0.9161796093633807,2.561889392675467,1.1048761663799116
79,late,39,1,corrector,0.6666666269302368,40,0,predictor,0.6666666269302368,0.00034481125007346236,0.00012072935573576053,0.00033946873196555316,0.00011994169014709,4.2316969484090805e-06,6.992860091159017e-06,4.621845721503037e-06,3.7125890563741738e-06,0.018812763450344282,0.006586945206936944,0.016456041827123822,0.005813402753893037,0.02597259694530821,0.0429195991246221,0.02176180471132566,0.017480600367583362,0.02090273722783969,0.016795708222318788,0.021909141272169093,0.020057949748656646
80,late,40,0,predictor,0.6666666269302368,40,1,corrector,0.6949153542518616,0.054493980103870854,0.0032274412404078383,0.05373963157762773,0.0030442832510177097,0.0004713113885372877,0.00036590936231206754,0.000504090713704386,0.0002696008836681202,2.973162102334033,0.17606344975018762,2.5377703877366296,0.14007909520580814,2.892735675416133,2.2458168677270227,2.3734941253859443,1.2694066686584455,2.5949770953352758,0.871205332093239,2.596297733484182,1.0535505890811934
81,late,40,1,corrector,0.6949153542518616,41,0,predictor,0.6949153542518616,0.00038037354559605774,0.00013179660989543404,0.00037548317220625904,0.00013102966200075368,4.887348040938377e-06,6.68517745393894e-06,5.233565227302783e-06,3.829382852777305e-06,0.020753028024876836,0.007190770153212386,0.018201515037414077,0.006350583691833623,0.029996741814523505,0.04103115644524004,0.024642065374590204,0.018030520019162024,0.02367224817169974,0.016020463563931286,0.024906064544272827,0.019066305303753348
82,late,41,0,predictor,0.6949153542518616,41,1,corrector,0.7241379618644714,0.05602622529841028,0.003342041857920149,0.055209214813658036,0.0031576487033486323,0.0004994976334273815,0.0003895855946307293,0.0005103183677803713,0.0002638028156933702,3.056031593214406,0.1801609820483535,2.605327667650915,0.1450761365763251,3.0657324629595757,2.3911328595603383,2.402816824579636,1.242106661134943,2.6826958533221292,0.8997071167775518,2.685465008780435,1.0821912581788637
83,late,41,1,corrector,0.7241379618644714,42,0,predictor,0.7241379618644714,0.0004244764718919214,0.00014480742752882747,0.00042006975311892347,0.0001440741678013149,5.831709131598473e-06,7.635884138733487e-06,6.072376074472974e-06,3.865177464035092e-06,0.023159265987516636,0.00790063514276957,0.02036235446984191,0.0069824865281179335,0.03579288229376258,0.04686624384360917,0.02859157796020785,0.018199057739122188,0.02746027986412789,0.017123796271129116,0.02905472860436052,0.020256009275794275
84,late,42,0,predictor,0.7241379618644714,42,1,corrector,0.7543860077857971,0.05745002659386955,0.0034677544175594826,0.05661585144116543,0.003295615342064934,0.0005412299651652575,0.0004268658324129196,0.0005189972775880847,0.00026846891690347513,3.132653361133788,0.18446260985547125,2.6698985429872275,0.15119630744238038,3.3218701413023592,2.619945225319683,2.44368117871936,1.2640768413218666,2.797624813201407,0.9461928951042181,2.8076016566903768,1.1307350358695416
85,late,42,1,corrector,0.7543860077857971,43,0,predictor,0.7543860077857971,0.0004797329877419543,0.00016019336430700794,0.000475851897249413,0.00015950748707936328,7.042894139885902e-06,7.553195285968636e-06,7.326072618163426e-06,4.999941696665056e-06,0.026174039320913955,0.008740085679862527,0.023065634188498066,0.007730004937558587,0.043226689683555884,0.04635873012726452,0.034494565856174046,0.023542056859365407,0.032542630337318204,0.01728223372673172,0.03469357627883869,0.02056092795857479
86,late,43,0,predictor,0.7543860077857971,43,1,corrector,0.7857142686843872,0.05871265260793734,0.003590044509269722,0.057902109081624076,0.00343900009797167,0.0006085862405598164,0.0005643444563850515,0.0005243498398428414,0.00027895428760216635,3.197634110737952,0.18317825294228862,2.728865087413373,0.15756371679793565,3.735278146149625,3.463738373211849,2.468883537584629,1.3134468556451855,2.9527945400856255,1.1822213907694215,2.977117038039564,1.4019294942277227
87,late,43,1,corrector,0.7857142686843872,44,0,predictor,0.7857142686843872,0.0005513597259891867,0.0001787753249882759,0.0005480482020630006,0.0001781550224963432,9.226612746715546e-06,1.0060930785087338e-05,8.865984879979916e-06,6.075124294048399e-06,0.030081965419838586,0.009753909998720495,0.026564137425496823,0.008633044997568135,0.05662955002743735,0.06175028679072978,0.041745190808520634,0.028604517859397046,0.040138077220986126,0.02229051551319102,0.043159453189385535,0.02662994262632425
88,late,44,0,predictor,0.7857142686843872,44,1,corrector,0.8181819319725037,0.05978797818534076,0.0036929753158787453,0.05903591655078344,0.0035677204382384437,0.0006748288869857788,0.0005972661084393877,0.000515444351719907,0.0002763601225640571,3.250711363262429,0.1785656671025366,2.7807823427748275,0.16326468313301915,4.141851106639839,3.6657993454424846,2.426952347088875,1.3012323170495694,3.0829539732285456,1.2444085258433344,3.115624411853201,1.4709303791280763
89,late,44,1,corrector,0.8181819319725037,45,0,predictor,0.8181819319725037,0.0006475221578625678,0.00020126973312216176,0.0006448242692727035,0.00020073670333337485,1.2830831110477448e-05,1.3181215218563082e-05,1.1084198889177443e-05,7.136448272200088e-06,0.035328549118190486,0.010981195880744749,0.031253333076824846,0.009726325217528534,0.07875091457837938,0.08090144315504665,0.052189576663179804,0.033601726018148245,0.051783480603197686,0.028456717578225717,0.05625198403691091,0.033904583703322486
90,late,45,0,predictor,0.8181819319725037,45,1,corrector,0.8518519401550293,0.06065782823134214,0.003756842965873752,0.05999416652775835,0.0036592050994731216,0.0007457495667040348,0.0006582798621534578,0.0004915021028395472,0.00028017199878072616,3.2924036829013135,0.17234443706148897,2.824619714285804,0.16727469093390182,4.5771361121273095,4.0402792887502414,2.314221075670559,1.319180407663014,3.197255042053682,1.354948680686181,3.233840998084233,1.59594283143337
91,late,45,1,corrector,0.8518519401550293,46,0,predictor,0.8518519401550293,0.000787171415879584,0.00022969776349537598,0.000785125748734572,0.00022927867551250734,2.059806138277054e-05,2.909288503046762e-05,1.46105022363896e-05,1.005673565364044e-05,0.04294775660208347,0.012532217811312677,0.03805071069163287,0.011107690266193827,0.12642331260289008,0.17856141072592716,0.0687930570515233,0.04735180066910104,0.07378519517297716,0.05804785399201364,0.08127805990452905,0.06867564298288571
92,late,46,0,predictor,0.8518519401550293,46,1,corrector,0.8867924809455872,0.061325270507950336,0.003755899990469534,0.06077594305679668,0.003684893363824358,0.0007987990975379944,0.0006945328274887802,0.00043362223360787766,0.00026508294480750354,3.323934580751832,0.1644445631925561,2.8603621524104343,0.16829660693328863,4.902734589354308,4.262786634669839,2.04169566334956,1.2481341058974202,3.227473936775334,1.4286528762086013,3.24772590971644,1.6792239237083082
93,late,46,1,corrector,0.8867924809455872,47,0,predictor,0.8867924809455872,0.0010259063691364645,0.00027345654493050306,0.0010245283577887676,0.00027317746906428903,2.9479851946234703e-05,3.329719483521133e-05,1.958975462046375e-05,1.3110028024806659e-05,0.05597303986065993,0.014919679368436967,0.04964714954430555,0.013231317322545247,0.1809364710993232,0.20436591547262664,0.09223769898028639,0.06172812482868194,0.10181111084160509,0.06878174730905655,0.11263463186295405,0.08187871666718134
94,late,47,0,predictor,0.8867924809455872,47,1,corrector,0.9230769872665405,0.06186158191121649,0.0036422785844874668,0.061448222055332735,0.0035957153829838952,0.0008980114944279194,0.0009451349774859205,0.0003346227459459783,0.0002449629997849669,3.349547602208691,0.15239160669607996,2.8910948197694113,0.16408967403187033,5.511663732394366,5.800890311482138,1.5755599143789236,1.1534000232892576,3.2826050219397516,1.8247122741456367,3.2820799770319504,2.132298915410463
95,late,47,1,corrector,0.9230769872665405,48,0,predictor,0.9230769872665405,0.0015877976604770083,0.0003936987266261595,0.0015870252070726565,0.000393553444279435,5.3330324590206146e-05,6.389059470521979e-05,2.872723538782651e-05,2.552598314264564e-05,0.08662960326033448,0.021480044555221803,0.07688237642440933,0.019050815947854655,0.3273218858606182,0.3921369335057358,0.13526121901854862,0.12018823078200844,0.1695278820335138,0.1279677927654299,0.18788774176473816,0.15250781555016352
96,late,48,0,predictor,0.9230769872665405,48,1,corrector,0.960784375667572,0.0626020398340188,0.0033100586571215905,0.062342718709260225,0.003285606913467056,0.0011281596962362528,0.001209585883118476,0.0002557429185117144,0.00019116531684582543,3.3866535920484093,0.12934067559703968,2.9319829817953664,0.14978431155902056,6.924228610298153,7.423992548611459,1.2041569070692624,0.9000954474578761,3.6113088479283713,2.23498932518497,3.6381385218809,2.602378957859459
97,late,48,1,corrector,0.960784375667572,49,0,predictor,0.960784375667572,0.004294724348255841,0.0006469051851898556,0.004294464759368566,0.0006468651777038478,0.00019735842943191528,0.00021978579326165822,6.21549444304037e-05,6.632222406259462e-05,0.23431843720573953,0.03529488733672427,0.2077617829467174,0.0312250738601471,1.2113133345527711,1.3489642316744774,0.2926544597204498,0.31227595533015867,0.5342950514606533,0.4178215191255091,0.5929618967183292,0.49228168316790116
