sample_id,sample_index,class_id,seed,window_id,stage,start_call,end_call,window_len,start_step,end_step,start_t,end_t,start_call_kind,end_call_kind,num_predictor,num_corrector,pis_lpips,pis_dino,pis_psnr,pis_ssim,pis_total_z,pis_total_rank
1,1,1,1,59,tail,88,91,4,44,45,0.7857142686843872,0.8518519401550293,predictor,corrector,2,2,0.0007465531816706,0.0001400709152221,56.86322021484375,0.9996816515922546,-0.5978715216541369,0.8821428571428571
1,1,1,1,60,tail,88,93,6,44,46,0.7857142686843872,0.8867924809455872,predictor,corrector,3,3,0.0034333686344325,0.0006200075149536,50.32262802124024,0.998538851737976,-0.5194738551091488,1.2982142857142858
1,1,1,1,61,tail,90,91,2,45,45,0.8181819319725037,0.8518519401550293,predictor,corrector,1,1,8.188850188162178e-05,1.5437602996826172e-05,66.50536346435547,0.9999641180038452,-0.6174180495689926,0.4125
1,1,1,1,62,tail,90,93,4,45,46,0.8181819319725037,0.8867924809455872,predictor,corrector,2,2,0.0010257248068228,0.0001907348632812,55.53096389770508,0.9995479583740234,-0.5897051036625015,0.95
1,1,1,1,63,tail,90,95,6,45,47,0.8181819319725037,0.9230769872665404,predictor,corrector,3,3,0.0047769038937985,0.0008559823036193,48.78582000732422,0.9978805780410768,-0.4803749999914295,1.3857142857142857
1,1,1,1,64,tail,92,93,2,46,46,0.8518519401550293,0.8867924809455872,predictor,corrector,1,1,0.0001184806969831,2.2470951080322266e-05,64.80862426757812,0.9999462366104126,-0.616337505812417,0.48750000000000004
1,1,1,1,65,tail,92,95,4,46,47,0.8518519401550293,0.9230769872665404,predictor,corrector,2,2,0.0014868270372971,0.0002808570861816,53.61504364013672,0.9993093013763428,-0.5760504734854539,1.0535714285714286
1,1,1,1,66,tail,92,97,6,46,48,0.8518519401550293,0.960784375667572,predictor,corrector,3,3,0.0059281708672642,0.0012028813362121,46.6176643371582,0.9968886375427246,-0.4431354891201847,1.4660714285714285
1,1,1,1,67,tail,94,95,2,47,47,0.8867924809455872,0.9230769872665404,predictor,corrector,1,1,0.0001906510005937,3.9577484130859375e-05,62.07428359985352,0.999906063079834,-0.6141228433015254,0.5892857142857142
1,1,1,1,68,tail,94,97,4,47,48,0.8867924809455872,0.960784375667572,predictor,corrector,2,2,0.00192451919429,0.0004845857620239,50.55888748168945,0.9988438487052916,-0.5600376657514161,1.175
1,1,1,1,69,tail,96,97,2,48,48,0.9230769872665404,0.960784375667572,predictor,corrector,1,1,0.000305813155137,0.0001147985458374,57.224098205566406,0.999778151512146,-0.6093515193859658,0.7696428571428571
2,2,2,2,0,sanity,1,1,1,0,0,0.0101010100916028,0.0101010100916028,corrector,corrector,0,1,0.0075224274769425,0.0025670528411865,37.8188591003418,0.996533751487732,-0.368747584575261,1.5714285714285714
2,2,2,2,1,sanity,2,2,1,1,1,0.0101010100916028,0.0101010100916028,predictor,predictor,1,0,0.0002191650273744,6.35385513305664e-05,50.74930191040039,0.9998587369918824,-0.6128036840913816,0.6589285714285715
2,2,2,2,2,sanity,3,3,1,1,1,0.0204081628471612,0.0204081628471612,corrector,corrector,0,1,0.0104094706475734,0.0046225786209106,40.28766250610352,0.9968129992485046,-0.24474979149779366,1.6625
2,2,2,2,3,sanity,5,5,1,2,2,0.0309278350323438,0.0309278350323438,corrector,corrector,0,1,0.0106998551636934,0.0043908357620239,41.77227783203125,0.9972059726715088,-0.2435995661302305,1.6607142857142856
2,2,2,2,4,sanity,7,7,1,3,3,0.0416666641831398,0.0416666641831398,corrector,corrector,0,1,0.0076699517667293,0.0026076436042785,44.272911071777344,0.9981841444969176,-0.3640753772447176,1.5803571428571428
2,2,2,2,5,sanity,8,8,1,4,4,0.0416666641831398,0.0416666641831398,predictor,predictor,1,0,0.0003594314912334,0.0001332759857177,59.221923828125,0.9999260902404784,-0.6075572188008591,0.8035714285714286
2,2,2,2,6,sanity,16,16,1,8,8,0.0869565159082412,0.0869565159082412,predictor,predictor,1,0,1.4457065844908357e-05,7.510185241699219e-06,74.06993865966797,0.99999737739563,-0.6192792924615842,0.26071428571428573
2,2,2,2,7,sanity,32,32,1,16,16,0.1904761791229248,0.1904761791229248,predictor,predictor,1,0,1.268057303605019e-07,1.1920928955078125e-07,93.3785400390625,1.0,-0.6198221705525016,0.04642857142857143
2,2,2,2,8,sanity,64,64,1,32,32,0.4705882966518402,0.4705882966518402,predictor,predictor,1,0,2.8208676283725254e-08,5.960464477539064e-08,100.36105346679688,0.9999998807907104,-0.6198261317176526,0.02857142857142857
2,2,2,2,9,sanity,90,90,1,45,45,0.8181819319725037,0.8181819319725037,predictor,predictor,1,0,1.119441662922327e-06,7.152557373046875e-07,87.81707000732422,0.999999225139618,-0.6197823951551422,0.07946428571428571
2,2,2,2,10,sanity,98,98,1,49,49,0.960784375667572,0.960784375667572,predictor,predictor,1,0,0.0002111401699949,4.124641418457031e-05,61.1181869506836,0.9999284148216248,-0.6135764033269979,0.6107142857142858
2,2,2,2,11,early,1,2,2,0,1,0.0101010100916028,0.0101010100916028,corrector,predictor,1,1,0.0236502662301063,0.008821964263916,32.18763732910156,0.9874812960624696,0.18895802860806893,1.7607142857142857
2,2,2,2,12,early,3,4,2,1,2,0.0204081628471612,0.0204081628471612,corrector,predictor,1,1,0.0212292093783617,0.0078133344650268,35.386714935302734,0.9917871356010436,0.1034384486169967,1.7428571428571429
2,2,2,2,13,early,5,6,2,2,3,0.0309278350323438,0.0309278350323438,corrector,predictor,1,1,0.0172782037407159,0.0073213577270507,37.8003158569336,0.9947211742401124,-0.006326914029394282,1.725
2,2,2,2,14,early,7,8,2,3,4,0.0416666641831398,0.0416666641831398,corrector,predictor,1,1,0.0137159265577793,0.0058714747428894,39.893333435058594,0.9962319135665894,-0.1312753878501801,1.6982142857142857
2,2,2,2,15,early,1,4,4,0,2,0.0101010100916028,0.0204081628471612,corrector,predictor,2,2,0.1108930110931396,0.0308111310005188,26.36368179321289,0.9481992721557616,2.89996687072362,1.8928571428571428
2,2,2,2,16,early,3,6,4,1,3,0.0204081628471612,0.0309278350323438,corrector,predictor,2,2,0.057992897927761,0.019199252128601,30.01029586791992,0.9758355021476746,1.3005771898551064,1.8392857142857144
2,2,2,2,17,transition,8,9,2,4,4,0.0416666641831398,0.0526315756142139,predictor,corrector,1,1,0.0034846495836973,0.001160979270935,47.45471954345703,0.9991869926452636,-0.5042463371646972,1.3857142857142857
2,2,2,2,18,transition,8,11,4,4,5,0.0416666641831398,0.0638297870755195,predictor,corrector,2,2,0.0113687058910727,0.0039988756179809,39.793701171875,0.9967312812805176,-0.23728848196534674,1.6482142857142859
2,2,2,2,19,transition,10,11,2,5,5,0.0526315756142139,0.0638297870755195,predictor,corrector,1,1,0.0001694758539088,5.626678466796875e-05,55.220741271972656,0.999931812286377,-0.6142121316474127,0.6125
2,2,2,2,20,transition,10,13,4,5,6,0.0526315756142139,0.0752688199281692,predictor,corrector,2,2,0.0013544205576181,0.0003931522369384,45.84394073486328,0.9994313716888428,-0.576403821771545,1.0839285714285714
2,2,2,2,21,transition,12,13,2,6,6,0.0638297870755195,0.0752688199281692,predictor,corrector,1,1,6.90685337758623e-05,2.0205974578857425e-05,59.388404846191406,0.9999722242355348,-0.6176098744274138,0.425
2,2,2,2,22,transition,12,15,4,6,7,0.0638297870755195,0.0869565159082412,predictor,corrector,2,2,0.0007019672775641,0.0002424716949462,49.372535705566406,0.9997100830078124,-0.596322888696191,0.9383928571428571
2,2,2,2,23,transition,14,15,2,7,7,0.0752688199281692,0.0869565159082412,predictor,corrector,1,1,0.000273672689218,0.00013267993927,59.0836296081543,0.9999344348907472,-0.609679408610063,0.7696428571428572
2,2,2,2,24,transition,14,17,4,7,8,0.0752688199281692,0.0989011004567146,predictor,corrector,2,2,0.003413463011384,0.0015015602111816,47.95854187011719,0.9991464614868164,-0.4972014546767881,1.4125
2,2,2,2,25,mid,16,17,2,8,8,0.0869565159082412,0.0989011004567146,predictor,corrector,1,1,0.001071095583029,0.0004524588584899,54.92724990844727,0.9997705221176147,-0.5818328678070267,1.0696428571428571
2,2,2,2,26,mid,16,19,4,8,9,0.0869565159082412,0.1111111044883728,predictor,corrector,2,2,0.0068220989778637,0.0027266144752502,45.53798675537109,0.9983575344085692,-0.3818324262450919,1.5732142857142857
2,2,2,2,27,mid,16,23,8,8,11,0.0869565159082412,0.1363636404275894,predictor,corrector,4,4,0.0143166920170187,0.0073280334472656,40.33393859863281,0.9958579540252686,-0.07890875013975997,1.7142857142857144
2,2,2,2,28,mid,16,27,12,8,13,0.0869565159082412,0.1627907007932663,predictor,corrector,6,6,0.0199054963886737,0.0120958089828491,37.43724822998047,0.993095636367798,0.18149149909978662,1.7607142857142857
2,2,2,2,29,mid,16,31,16,8,15,0.0869565159082412,0.1904761791229248,predictor,corrector,8,8,0.0267537888139486,0.0180323123931884,35.20643615722656,0.9893576502799988,0.5030092428275834,1.7964285714285715
2,2,2,2,30,mid,20,21,2,10,10,0.1111111044883728,0.123595505952835,predictor,corrector,1,1,5.868826701771468e-05,4.029273986816406e-05,64.92134857177734,0.9999837875366212,-0.617346248069861,0.46785714285714286
2,2,2,2,31,mid,20,23,4,10,11,0.1111111044883728,0.1363636404275894,predictor,corrector,2,2,0.0003287168801762,0.0002470612525939,55.54708862304688,0.9998865127563475,-0.6053738717975503,0.8660714285714286
2,2,2,2,32,mid,20,27,8,10,13,0.1111111044883728,0.1627907007932663,predictor,corrector,4,4,0.0016190235037356,0.001297116279602,46.656551361083984,0.9992618560791016,-0.5465633662001435,1.2767857142857144
2,2,2,2,33,mid,24,25,2,12,12,0.1363636404275894,0.1494252830743789,predictor,corrector,1,1,2.1708667190978304e-05,1.0967254638671877e-05,68.54190063476562,0.9999935030937196,-0.6190118850054322,0.31160714285714286
2,2,2,2,34,mid,24,27,4,12,13,0.1363636404275894,0.1627907007932663,predictor,corrector,2,2,0.0002269379474455,0.0001180768013,58.10934448242188,0.9999332427978516,-0.6112045695989816,0.7357142857142858
2,2,2,2,35,mid,24,31,8,12,15,0.1363636404275894,0.1904761791229248,predictor,corrector,4,4,0.00167614989914,0.0009322166442871,48.682247161865234,0.9994461536407472,-0.5545815601443762,1.2464285714285714
2,2,2,2,36,mid,32,33,2,16,16,0.1904761791229248,0.2048192769289016,predictor,corrector,1,1,7.243323580041761e-06,2.9802322387695312e-06,73.23136138916016,0.9999980330467224,-0.619573471367112,0.1875
2,2,2,2,37,mid,32,35,4,16,17,0.1904761791229248,0.2195121943950653,predictor,corrector,2,2,6.707564170937985e-05,2.6345252990722656e-05,62.70502471923828,0.9999771118164062,-0.6175003187224953,0.4482142857142857
2,2,2,2,38,mid,32,39,8,16,19,0.1904761791229248,0.2499999850988388,predictor,corrector,4,4,0.000529290526174,0.0002288818359375,52.510536193847656,0.9997692108154296,-0.6009158510183261,0.8910714285714285
2,2,2,2,39,mid,32,43,12,16,21,0.1904761791229248,0.2820512950420379,predictor,corrector,6,6,0.0020760153420269,0.001084566116333,46.5543212890625,0.9990339279174804,-0.5408246201215894,1.2982142857142858
2,2,2,2,40,mid,40,41,2,20,20,0.2499999850988388,0.2658227682113647,predictor,corrector,1,1,1.06844563561026e-05,4.0531158447265625e-06,72.4132080078125,0.999996542930603,-0.6194612330019011,0.21785714285714286
2,2,2,2,41,mid,40,43,4,20,21,0.2499999850988388,0.2820512950420379,predictor,corrector,2,2,0.0001389805111102,5.257129669189453e-05,61.39686965942383,0.9999542236328124,-0.6150567141236655,0.5839285714285714
2,2,2,2,42,mid,40,47,8,20,23,0.2499999850988388,0.3157894611358642,predictor,corrector,4,4,0.002257009036839,0.0006027221679687,49.73333740234375,0.9990921020507812,-0.5488192841043792,1.2321428571428572
2,2,2,2,43,mid,40,55,16,20,27,0.2499999850988388,0.3888888657093048,predictor,corrector,8,8,0.0237919315695762,0.0057609677314758,39.76150894165039,0.989916205406189,0.11340429288267706,1.7321428571428572
2,2,2,2,44,mid,50,51,2,25,25,0.3333333432674408,0.3513513803482055,predictor,corrector,1,1,2.033062992268242e-05,7.271766662597656e-06,72.18922424316406,0.9999945163726808,-0.619141154999448,0.2785714285714286
2,2,2,2,45,mid,50,53,4,25,26,0.3333333432674408,0.3698630332946777,predictor,corrector,2,2,0.0002119459531968,7.653236389160156e-05,61.79368591308594,0.9999379515647888,-0.6126455358670369,0.675
2,2,2,2,46,mid,50,57,8,25,28,0.3333333432674408,0.4084507524967193,predictor,corrector,4,4,0.0017823361558839,0.0006498098373413,52.047142028808594,0.9994086027145386,-0.5592645824155462,1.2035714285714285
2,2,2,2,47,mid,50,61,12,25,30,0.3333333432674408,0.4492753744125366,predictor,corrector,6,6,0.0052983337081968,0.0018672347068786,46.75627136230469,0.9979680776596068,-0.44145503605645825,1.4910714285714284
2,2,2,2,48,mid,60,61,2,30,30,0.4285714626312256,0.4492753744125366,predictor,corrector,1,1,6.857076186861377e-06,2.205371856689453e-06,76.29287719726562,0.99999737739563,-0.6196029667942452,0.16964285714285715
2,2,2,2,49,mid,60,63,4,30,31,0.4285714626312256,0.4705882966518402,predictor,corrector,2,2,7.912359433248639e-05,2.431869506835937e-05,65.29127502441406,0.9999637007713318,-0.6172566668740916,0.4544642857142857
2,2,2,2,50,mid,60,67,8,30,33,0.4285714626312256,0.5151515603065491,predictor,corrector,4,4,0.0008053522324189,0.0002246499061584,54.61822128295898,0.999553084373474,-0.5942432273884521,0.9464285714285714
2,2,2,2,51,mid,70,71,2,35,35,0.5384615659713745,0.5625000596046448,predictor,corrector,1,1,7.226253273984184e-06,2.026557922363281e-06,75.92658233642578,0.9999959468841552,-0.6195985142970506,0.1732142857142857
2,2,2,2,52,mid,70,73,4,35,36,0.5384615659713745,0.5873016119003296,predictor,corrector,2,2,9.702506940811872e-05,3.075599670410156e-05,64.66277313232422,0.999942421913147,-0.6166506798324815,0.48482142857142857
2,2,2,2,53,mid,70,77,8,35,38,0.5384615659713745,0.6393442749977112,predictor,corrector,4,4,0.0012614364968612,0.0003441572189331,53.567169189453125,0.9992496371269226,-0.5799531576716266,1.0571428571428572
2,2,2,2,54,mid,70,81,12,35,40,0.5384615659713745,0.6949153542518616,predictor,corrector,6,6,0.0053854314610362,0.001598834991455,47.30830764770508,0.9967610239982604,-0.44624533879965766,1.4821428571428572
2,2,2,2,55,mid,80,81,2,40,40,0.6666666269302368,0.6949153542518616,predictor,corrector,1,1,1.954193794517778e-05,8.463859558105469e-06,73.05940246582031,0.9999904036521912,-0.6191297509966721,0.2857142857142857
2,2,2,2,56,mid,80,83,4,40,41,0.6666666269302368,0.7241379618644714,predictor,corrector,2,2,0.0002484502037987,0.0001087188720703,62.00081634521485,0.9998787641525269,-0.610917705921115,0.7428571428571429
2,2,2,2,57,mid,80,87,8,40,43,0.6666666269302368,0.7857142686843872,predictor,corrector,4,4,0.0031333356164395,0.0012301206588745,51.0273323059082,0.9984267950057985,-0.5110917093403642,1.3714285714285714
2,2,2,2,58,tail,88,89,2,44,44,0.7857142686843872,0.8181819319725037,predictor,corrector,1,1,5.874437192687765e-05,3.3974647521972656e-05,69.99556732177734,0.9999771118164062,-0.6175080009221039,0.4482142857142857
2,2,2,2,59,tail,88,91,4,44,45,0.7857142686843872,0.8518519401550293,predictor,corrector,2,2,0.0007278694538399,0.0003416538238525,59.00821685791016,0.9997097849845886,-0.5931257095476122,0.9785714285714285
2,2,2,2,60,tail,88,93,6,44,46,0.7857142686843872,0.8867924809455872,predictor,corrector,3,3,0.003281477605924,0.0014505386352539,52.47145080566406,0.9986938834190368,-0.5017612451411931,1.3982142857142856
2,2,2,2,61,tail,90,91,2,45,45,0.8181819319725037,0.8518519401550293,predictor,corrector,1,1,8.518301183357835e-05,5.0187110900878906e-05,68.82598114013672,0.999969244003296,-0.6164398933743098,0.5196428571428572
2,2,2,2,62,tail,90,93,4,45,46,0.8181819319725037,0.8867924809455872,predictor,corrector,2,2,0.0010270841885358,0.0004846453666687,57.85564041137695,0.9996165037155152,-0.5820830315285432,1.0714285714285714
2,2,2,2,63,tail,90,95,6,45,47,0.8181819319725037,0.9230769872665404,predictor,corrector,3,3,0.0045697609893977,0.002018928527832,51.15056991577149,0.998262882232666,-0.4554368859406914,1.480357142857143
2,2,2,2,64,tail,92,93,2,46,46,0.8518519401550293,0.8867924809455872,predictor,corrector,1,1,0.0001256702089449,6.681680679321289e-05,67.34480285644531,0.9999570846557616,-0.6150158880741521,0.5982142857142857
2,2,2,2,65,tail,92,95,4,46,47,0.8518519401550293,0.9230769872665404,predictor,corrector,2,2,0.0014646357158198,0.0006585121154785,56.1738510131836,0.9994704127311708,-0.5668447041510843,1.1714285714285713
2,2,2,2,66,tail,92,97,6,46,48,0.8518519401550293,0.960784375667572,predictor,corrector,3,3,0.0055617191828787,0.0022927522659301,49.15960693359375,0.9976646900177002,-0.4239978273536014,1.5178571428571428
2,2,2,2,67,tail,94,95,2,47,47,0.8867924809455872,0.9230769872665404,predictor,corrector,1,1,0.0001915002212626,8.291006088256836e-05,64.81336212158203,0.9999336004257202,-0.6129831473516338,0.6714285714285715
2,2,2,2,68,tail,94,97,4,47,48,0.8867924809455872,0.960784375667572,predictor,corrector,2,2,0.0018150426913052,0.0006806850433349,53.17901611328125,0.9991774559020996,-0.5576639067361142,1.217857142857143
2,2,2,2,69,tail,96,97,2,48,48,0.9230769872665404,0.960784375667572,predictor,corrector,1,1,0.0002862285473383,9.101629257202148e-05,59.81534957885742,0.9998428225517272,-0.6104466964317039,0.7410714285714286
3,3,3,3,0,sanity,1,1,1,0,0,0.0101010100916028,0.0101010100916028,corrector,corrector,0,1,0.0032362211495637,0.0029990673065185,38.176666259765625,0.9991695880889891,-0.4628905179149698,1.4767857142857141
3,3,3,3,1,sanity,2,2,1,1,1,0.0101010100916028,0.0101010100916028,predictor,predictor,1,0,0.0001701561559457,6.598234176635742e-05,51.55978393554688,0.9999646544456482,-0.6139445663267854,0.6321428571428571
3,3,3,3,2,sanity,3,3,1,1,1,0.0204081628471612,0.0204081628471612,corrector,corrector,0,1,0.0013973058667033,0.0051592588424682,44.79800796508789,0.9996895790100098,-0.4522909026859201,1.3946428571428573
3,3,3,3,3,sanity,5,5,1,2,2,0.0309278350323438,0.0309278350323438,corrector,corrector,0,1,0.0007805651985108,0.0001774430274963,50.63452911376953,0.9999126195907592,-0.5960710266896871,0.9125
3,3,3,3,4,sanity,7,7,1,3,3,0.0416666641831398,0.0416666641831398,corrector,corrector,0,1,0.0002389897708781,3.081560134887695e-05,57.699180603027344,0.9999645948410034,-0.6131615543141449,0.6017857142857143
3,3,3,3,5,sanity,8,8,1,4,4,0.0416666641831398,0.0416666641831398,predictor,predictor,1,0,2.4668267997185467e-06,3.5762786865234375e-07,75.72638702392578,0.9999998807907104,-0.6197585283556806,0.08482142857142858
3,3,3,3,6,sanity,16,16,1,8,8,0.0869565159082412,0.0869565159082412,predictor,predictor,1,0,4.125593477510847e-06,5.364418029785156e-07,83.09268188476562,0.9999998807907104,-0.6197131612194339,0.10178571428571428
3,3,3,3,7,sanity,32,32,1,16,16,0.1904761791229248,0.1904761791229248,predictor,predictor,1,0,2.424007448098564e-07,5.960464477539064e-08,94.82806396484376,1.0000007152557373,-0.6198208697520474,0.04285714285714286
3,3,3,3,8,sanity,64,64,1,32,32,0.4705882966518402,0.4705882966518402,predictor,predictor,1,0,6.270083119375158e-09,0.0,110.07720947265624,1.0000004768371582,-0.6198282096469421,0.013392857142857144
3,3,3,3,9,sanity,90,90,1,45,45,0.8181819319725037,0.8181819319725037,predictor,predictor,1,0,1.4157803889247589e-06,3.5762786865234375e-07,90.64498901367188,0.999999701976776,-0.6197843489665976,0.07946428571428571
3,3,3,3,10,sanity,98,98,1,49,49,0.960784375667572,0.960784375667572,predictor,predictor,1,0,0.0010302907321602,7.18832015991211e-05,61.74152374267578,0.999691128730774,-0.5926616470464059,0.8553571428571429
3,3,3,3,11,early,1,2,2,0,1,0.0101010100916028,0.0101010100916028,corrector,predictor,1,1,0.0123633332550525,0.0026250481605529,32.40565490722656,0.9969586133956908,-0.24832568678284267,1.6196428571428572
3,3,3,3,12,early,3,4,2,1,2,0.0204081628471612,0.0204081628471612,corrector,predictor,1,1,0.0051137353293597,0.0026472210884094,38.93394088745117,0.9990605711936952,-0.42585098293882495,1.532142857142857
3,3,3,3,13,early,5,6,2,2,3,0.0309278350323438,0.0309278350323438,corrector,predictor,1,1,0.0036486857570707,0.0018949508666992,44.63056182861328,0.9995734691619872,-0.48126561432702664,1.4446428571428571
3,3,3,3,14,early,7,8,2,3,4,0.0416666641831398,0.0416666641831398,corrector,predictor,1,1,0.001078727422282,0.0001396536827087,51.68696594238281,0.9998422861099244,-0.5897219109330231,0.9321428571428572
3,3,3,3,15,early,1,4,4,0,2,0.0101010100916028,0.0204081628471612,corrector,predictor,2,2,0.1369592994451522,0.0338639616966247,26.214773178100582,0.9565574526786804,3.6191494379978093,1.8982142857142859
3,3,3,3,16,early,3,6,4,1,3,0.0204081628471612,0.0309278350323438,corrector,predictor,2,2,0.1234890446066856,0.0300047397613525,30.826318740844727,0.9591962099075316,3.1885875097490137,1.8928571428571428
3,3,3,3,17,transition,8,9,2,4,4,0.0416666641831398,0.0526315756142139,predictor,corrector,1,1,0.0001406765950378,1.9669532775878903e-05,62.10141754150391,0.999976634979248,-0.6158645603486641,0.5017857142857143
3,3,3,3,18,transition,8,11,4,4,5,0.0416666641831398,0.0638297870755195,predictor,corrector,2,2,0.0018522671889513,0.0002428889274597,52.83300018310547,0.9997004270553588,-0.5680531863591405,1.0875
3,3,3,3,19,transition,10,11,2,5,5,0.0526315756142139,0.0638297870755195,predictor,corrector,1,1,0.0001175518045783,1.519918441772461e-05,66.42630767822266,0.9999822378158568,-0.6165480802464358,0.4446428571428571
3,3,3,3,20,transition,10,13,4,5,6,0.0526315756142139,0.0752688199281692,predictor,corrector,2,2,0.001716608996503,0.0001994371414184,55.69818115234375,0.999759078025818,-0.5725077550274515,1.0410714285714286
3,3,3,3,21,transition,12,13,2,6,6,0.0638297870755195,0.0752688199281692,predictor,corrector,1,1,0.0001994539052248,2.229213714599609e-05,65.97537994384766,0.999974250793457,-0.6143528883049854,0.5535714285714286
3,3,3,3,22,transition,12,15,4,6,7,0.0638297870755195,0.0869565159082412,predictor,corrector,2,2,0.002586793154478,0.0003025531768798,54.73545837402344,0.9996598958969116,-0.5484678866723443,1.15
3,3,3,3,23,transition,14,15,2,7,7,0.0752688199281692,0.0869565159082412,predictor,corrector,1,1,0.0003704665869008,3.832578659057617e-05,63.9580192565918,0.9999570250511168,-0.6097377085763485,0.6732142857142858
3,3,3,3,24,transition,14,17,4,7,8,0.0752688199281692,0.0989011004567146,predictor,corrector,2,2,0.0037969285622239,0.0004962682723999,52.914337158203125,0.9994708895683287,-0.5137373410589373,1.275
3,3,3,3,25,mid,16,17,2,8,8,0.0869565159082412,0.0989011004567146,predictor,corrector,1,1,0.0003337088855914,3.552436828613281e-05,64.12066650390625,0.9999585151672364,-0.6107130511574508,0.6553571428571429
3,3,3,3,26,mid,16,19,4,8,9,0.0869565159082412,0.1111111044883728,predictor,corrector,2,2,0.003143582958728,0.0003772974014282,53.686622619628906,0.9995540380477904,-0.5328595955797176,1.2035714285714287
3,3,3,3,27,mid,16,23,8,8,11,0.0869565159082412,0.1363636404275894,predictor,corrector,4,4,0.0317298248410224,0.0040090680122375,43.21704864501953,0.9944540858268738,0.2631776466987886,1.7142857142857144
3,3,3,3,28,mid,16,27,12,8,13,0.0869565159082412,0.1627907007932663,predictor,corrector,6,6,0.0617363788187503,0.0170825123786926,39.70474624633789,0.9867321848869324,1.3378881407265824,1.8321428571428573
3,3,3,3,29,mid,16,31,16,8,15,0.0869565159082412,0.1904761791229248,predictor,corrector,8,8,0.0700845271348953,0.0187618732452392,38.623783111572266,0.9833239316940308,1.586334125441657,1.8482142857142856
3,3,3,3,30,mid,20,21,2,10,10,0.1111111044883728,0.123595505952835,predictor,corrector,1,1,5.801541556138545e-05,7.68899917602539e-06,69.69307708740234,0.9999895095825196,-0.6182045960586956,0.3267857142857143
3,3,3,3,31,mid,20,23,4,10,11,0.1111111044883728,0.1363636404275894,predictor,corrector,2,2,0.0005498230457305,6.908178329467773e-05,59.70182037353516,0.9998944997787476,-0.6045374244400432,0.7723214285714286
3,3,3,3,32,mid,20,27,8,10,13,0.1111111044883728,0.1627907007932663,predictor,corrector,4,4,0.0030826397705823,0.0003610253334045,51.41513442993164,0.9993337988853456,-0.5347769006872257,1.1946428571428571
3,3,3,3,33,mid,24,25,2,12,12,0.1363636404275894,0.1494252830743789,predictor,corrector,1,1,5.704939667339204e-06,1.132488250732422e-06,76.5652847290039,0.9999980926513672,-0.6196589723602917,0.13035714285714287
3,3,3,3,34,mid,24,27,4,12,13,0.1363636404275894,0.1627907007932663,predictor,corrector,2,2,6.185331585584208e-05,1.2874603271484377e-05,65.82731628417969,0.9999801516532898,-0.6179764213244813,0.3732142857142857
3,3,3,3,35,mid,24,31,8,12,15,0.1363636404275894,0.1904761791229248,predictor,corrector,4,4,0.0005899585084989,9.673833847045898e-05,55.83360290527344,0.9997943639755248,-0.6028373500087216,0.8125
3,3,3,3,36,mid,32,33,2,16,16,0.1904761791229248,0.2048192769289016,predictor,corrector,1,1,5.83082546654623e-05,6.973743438720703e-06,71.66830444335938,0.9999927282333374,-0.6182158696829934,0.3196428571428571
3,3,3,3,37,mid,32,35,4,16,17,0.1904761791229248,0.2195121943950653,predictor,corrector,2,2,0.0007811213145032,6.723403930664062e-05,61.39886474609375,0.999921977519989,-0.5989029262452894,0.8142857142857143
3,3,3,3,38,mid,32,39,8,16,19,0.1904761791229248,0.2499999850988388,predictor,corrector,4,4,0.0038335998542606,0.0003747940063476,52.65650177001953,0.999480962753296,-0.5159728803507377,1.2321428571428572
3,3,3,3,39,mid,32,43,12,16,21,0.1904761791229248,0.2820512950420379,predictor,corrector,6,6,0.010073852725327,0.0013031959533691,47.558536529541016,0.9982768893241882,-0.3387001912288743,1.5232142857142856
3,3,3,3,40,mid,40,41,2,20,20,0.2499999850988388,0.2658227682113647,predictor,corrector,1,1,1.5734722182969563e-05,1.9073486328125e-06,77.99006652832031,0.9999983310699464,-0.6193925683002908,0.20982142857142855
3,3,3,3,41,mid,40,43,4,20,21,0.2499999850988388,0.2820512950420379,predictor,corrector,2,2,0.0002201692841481,2.092123031616211e-05,67.40843200683594,0.999976634979248,-0.6138793787696637,0.55625
3,3,3,3,42,mid,40,47,8,20,23,0.2499999850988388,0.3157894611358642,predictor,corrector,4,4,0.0008025897550396,8.910894393920898e-05,58.44302368164063,0.999842643737793,-0.5978107170224831,0.8517857142857143
3,3,3,3,43,mid,40,55,16,20,27,0.2499999850988388,0.3888888657093048,predictor,corrector,8,8,0.0042117871344089,0.0005435943603515,49.73873901367188,0.9988679885864258,-0.5023237419484017,1.3125
3,3,3,3,44,mid,50,51,2,25,25,0.3333333432674408,0.3513513803482055,predictor,corrector,1,1,7.404505595332012e-06,1.1920928955078125e-06,81.32035064697266,0.999999701976776,-0.6196156808725602,0.14732142857142858
3,3,3,3,45,mid,50,53,4,25,26,0.3333333432674408,0.3698630332946777,predictor,corrector,2,2,0.0001007302635116,1.436471939086914e-05,70.3863754272461,0.9999879598617554,-0.6169828735282786,0.42500000000000004
3,3,3,3,46,mid,50,57,8,25,28,0.3333333432674408,0.4084507524967193,predictor,corrector,4,4,0.0009795961668714,0.0001008510589599,60.7166862487793,0.999887466430664,-0.5931590979393468,0.8767857142857143
3,3,3,3,47,mid,50,61,12,25,30,0.3333333432674408,0.4492753744125366,predictor,corrector,6,6,0.0022264553699642,0.0002351999282836,55.67277526855469,0.999666392803192,-0.5590591917313117,1.0982142857142856
