sample_index,class_id,seed,call_index,t,step,call_kind,selected_for_test,intervention_valid,invalid_reason,pis_lpips,pis_dino,pis_psnr,pis_ssim,suffix_denoiser_calls,elapsed_sec
1,1,1,31,0.1904761791229248,15,corrector,False,False,not_selected,,,,,0,
1,1,1,32,0.1904761791229248,16,predictor,True,True,,5.916634648883701e-08,0.0,91.79935455322266,0.9999998807907104,66,2.5312932920642197
1,1,1,33,0.20481927692890167,16,corrector,False,False,not_selected,,,,,0,
1,1,1,34,0.20481927692890167,17,predictor,True,True,,4.688264709784562e-08,0.0,93.1784896850586,1.000000238418579,64,2.4565378020051867
1,1,1,35,0.2195121943950653,17,corrector,False,False,not_selected,,,,,0,
1,1,1,36,0.2195121943950653,18,predictor,True,True,,4.0571705994807417e-08,0.0,94.17987823486328,0.9999998807907104,62,2.3798615229316056
1,1,1,37,0.23456789553165436,18,corrector,False,False,not_selected,,,,,0,
1,1,1,38,0.23456789553165436,19,predictor,True,True,,3.7152396714645874e-08,5.960464477539063e-08,94.94746398925781,0.9999997019767761,60,2.3032591710798442
1,1,1,39,0.2499999850988388,19,corrector,False,False,not_selected,,,,,0,
1,1,1,40,0.2499999850988388,20,predictor,True,True,,3.546918136976274e-08,0.0,95.52995300292969,1.0,58,2.2322631399147213
1,1,1,41,0.26582276821136475,20,corrector,False,False,not_selected,,,,,0,
1,1,1,42,0.26582276821136475,21,predictor,True,True,,3.481400767668674e-08,0.0,95.93453979492188,0.9999998807907104,56,2.151415381813422
1,1,1,43,0.28205129504203796,21,corrector,False,False,not_selected,,,,,0,
1,1,1,44,0.28205129504203796,22,predictor,True,True,,3.4222047418097645e-08,5.960464477539063e-08,96.36882781982422,0.9999997019767761,54,2.0732765519060194
1,1,1,45,0.29870128631591797,22,corrector,False,False,not_selected,,,,,0,
1,1,1,46,0.29870128631591797,23,predictor,True,True,,1.1920965903300385e-07,0.0,92.41497802734375,0.9999997615814209,52,1.999149315059185
1,1,1,47,0.31578946113586426,23,corrector,False,False,not_selected,,,,,0,
1,1,1,48,0.31578946113586426,24,predictor,True,True,,9.927781263741053e-08,1.1920928955078125e-07,92.98107147216797,0.9999998807907104,50,1.922348144929856
1,1,1,49,0.3333333432674408,24,corrector,False,False,not_selected,,,,,0,
1,1,1,50,0.3333333432674408,25,predictor,True,True,,4.5114511237898114e-08,-1.1920928955078125e-07,96.49819946289062,1.000000238418579,48,1.848272800911218
1,1,1,51,0.35135138034820557,25,corrector,False,False,not_selected,,,,,0,
1,1,1,52,0.35135138034820557,26,predictor,True,True,,4.473197279253327e-08,0.0,96.68708801269531,0.9999999403953552,46,1.769545840099454
1,1,1,53,0.36986303329467773,26,corrector,False,False,not_selected,,,,,0,
1,1,1,54,0.36986303329467773,27,predictor,True,True,,4.5251937308421475e-08,0.0,96.81649017333984,1.000000238418579,44,1.6940066912211478
1,1,1,55,0.3888888657093048,27,corrector,False,False,not_selected,,,,,0,
1,1,1,56,0.3888888657093048,28,predictor,True,True,,4.58957103433022e-08,-1.1920928955078125e-07,96.93978881835938,0.9999997019767761,42,1.6181585600133985
1,1,1,57,0.40845075249671936,28,corrector,False,False,not_selected,,,,,0,
1,1,1,58,0.40845075249671936,29,predictor,True,True,,4.6717037349708335e-08,0.0,97.03939819335938,0.9999997019767761,40,1.5400349569972605
1,1,1,59,0.4285714626312256,29,corrector,False,False,not_selected,,,,,0,
1,1,1,60,0.4285714626312256,30,predictor,True,True,,4.7889386678434676e-08,0.0,97.09849548339844,0.9999997019767761,38,1.4664844961371273
1,1,1,61,0.4492753744125366,30,corrector,False,False,not_selected,,,,,0,
1,1,1,62,0.4492753744125366,31,predictor,True,True,,4.972266154368299e-08,0.0,97.08538818359375,0.9999997019767761,36,1.3893288001418114
1,1,1,63,0.4705882966518402,31,corrector,False,False,not_selected,,,,,0,
1,1,1,64,0.4705882966518402,32,predictor,True,True,,5.21689784704904e-08,0.0,96.99560546875,0.9999998807907104,34,1.3142359140329063
1,1,1,65,0.49253737926483154,32,corrector,False,False,not_selected,,,,,0,
1,1,1,66,0.49253737926483154,33,predictor,True,True,,5.43922595852564e-08,0.0,96.89486694335938,0.9999998807907104,32,1.2357049018610269
1,1,1,67,0.5151515603065491,33,corrector,False,False,not_selected,,,,,0,
1,1,1,68,0.5151515603065491,34,predictor,True,True,,5.5476888860539475e-08,0.0,96.83412170410156,1.0,30,1.1869420800358057
1,1,1,69,0.5384615659713745,34,corrector,False,False,not_selected,,,,,0,
1,1,1,70,0.5384615659713745,35,predictor,True,True,,5.5885323035909096e-08,0.0,96.77348327636719,0.9999998807907104,28,1.1094135618768632
1,1,1,71,0.5625000596046448,35,corrector,False,False,not_selected,,,,,0,
1,1,1,72,0.5625000596046448,36,predictor,True,True,,5.761943810966841e-08,-1.1920928955078125e-07,96.59371948242188,0.9999997019767761,26,1.007429599063471
1,1,1,73,0.5873016119003296,36,corrector,False,False,not_selected,,,,,0,
1,1,1,74,0.5873016119003296,37,predictor,True,True,,6.26600211717232e-08,0.0,96.19766235351562,0.9999997019767761,24,0.9498265450820327
1,1,1,75,0.6129032373428345,37,corrector,False,False,not_selected,,,,,0,
1,1,1,76,0.6129032373428345,38,predictor,True,True,,7.373441945901504e-08,5.960464477539063e-08,95.52545166015625,0.9999998807907104,22,0.8646164371166378
1,1,1,77,0.6393442749977112,38,corrector,False,False,not_selected,,,,,0,
1,1,1,78,0.6393442749977112,39,predictor,True,True,,9.485400198627758e-08,0.0,94.57691192626953,1.0,20,0.7758933110162616
1,1,1,79,0.6666666269302368,39,corrector,False,False,not_selected,,,,,0,
1,1,1,80,0.6666666269302368,40,predictor,True,True,,1.3221395533946634e-07,0.0,93.40031433105469,1.000000238418579,18,0.7003755590412766
1,1,1,81,0.6949153542518616,40,corrector,False,False,not_selected,,,,,0,
1,1,1,82,0.6949153542518616,41,predictor,True,True,,1.9430372333317791e-07,0.0,92.06239318847656,1.0000001192092896,16,0.624387820949778
1,1,1,83,0.7241379618644714,41,corrector,False,False,not_selected,,,,,0,
1,1,1,84,0.7241379618644714,42,predictor,True,True,,2.905694884702825e-07,0.0,90.62602233886719,0.9999998807907104,14,0.5492320419289172
1,1,1,85,0.7543860077857971,42,corrector,False,False,not_selected,,,,,0,
1,1,1,86,0.7543860077857971,43,predictor,True,True,,4.4296467649473925e-07,1.1920928955078125e-07,89.06535339355469,1.0,12,0.5071711910422891
1,1,1,87,0.7857142686843872,43,corrector,False,False,not_selected,,,,,0,
1,1,1,88,0.7857142686843872,44,predictor,True,True,,7.178507530625211e-07,1.1920928955078125e-07,87.24951171875,0.999999463558197,10,0.3960782450158149
1,1,1,89,0.8181819319725037,44,corrector,False,False,not_selected,,,,,0,
1,1,1,90,0.8181819319725037,45,predictor,True,True,,1.2064934935551719e-06,2.384185791015625e-07,85.14839935302734,0.9999990463256836,8,0.3182784670498222
1,1,1,91,0.8518519401550293,45,corrector,False,False,not_selected,,,,,0,
1,1,1,92,0.8518519401550293,46,predictor,True,True,,2.0351685634523164e-06,3.5762786865234375e-07,82.77494812011719,0.9999990463256836,6,0.24328311998397112
1,1,1,93,0.8867924809455872,46,corrector,False,False,not_selected,,,,,0,
1,1,1,94,0.8867924809455872,47,predictor,True,True,,3.997875410277629e-06,8.940696716308594e-07,79.72106170654297,0.9999982714653015,4,0.16539615415968
1,1,1,95,0.9230769872665405,47,corrector,False,False,not_selected,,,,,0,
1,1,1,96,0.9230769872665405,48,predictor,True,True,,1.0613489394017961e-05,2.5033950805664062e-06,74.77904510498047,0.9999947547912598,2,0.09023843402974308
1,1,1,97,0.960784375667572,48,corrector,False,False,not_selected,,,,,0,
1,1,1,98,0.960784375667572,49,predictor,True,True,,0.00019260431872680783,4.857778549194336e-05,61.02790832519531,0.9999140501022339,0,0.013948610983788967
2,2,2,0,0.0,0,predictor,True,False,no_previous_cache,,,,,0,
2,2,2,1,0.010101010091602802,0,corrector,False,False,not_selected,,,,,0,
2,2,2,2,0.010101010091602802,1,predictor,True,True,,0.0002191650273744017,6.35385513305664e-05,50.74930191040039,0.9998587369918823,96,3.7026957829948515
2,2,2,3,0.020408162847161293,1,corrector,False,False,not_selected,,,,,0,
2,2,2,4,0.020408162847161293,2,predictor,True,True,,0.0007222102722153068,0.00026237964630126953,54.52827072143555,0.9998413920402527,94,3.604648568900302
2,2,2,5,0.030927835032343864,2,corrector,False,False,not_selected,,,,,0,
2,2,2,6,0.030927835032343864,3,predictor,True,True,,0.0011491518234834075,0.00039833784103393555,54.28376770019531,0.99976646900177,92,3.5326096459757537
2,2,2,7,0.0416666641831398,3,corrector,False,False,not_selected,,,,,0,
2,2,2,8,0.0416666641831398,4,predictor,True,True,,0.00035943149123340845,0.00013327598571777344,59.221923828125,0.9999260902404785,90,3.463846239959821
2,2,2,9,0.052631575614213943,4,corrector,False,False,not_selected,,,,,0,
2,2,2,10,0.052631575614213943,5,predictor,True,True,,1.4640965673606843e-05,5.125999450683594e-06,70.04584503173828,0.999996542930603,88,3.3797984239645302
2,2,2,11,0.06382978707551956,5,corrector,False,False,not_selected,,,,,0,
2,2,2,12,0.06382978707551956,6,predictor,True,True,,1.0828099448190187e-06,4.172325134277344e-07,77.44465637207031,0.9999997019767761,86,3.3012730840127915
2,2,2,13,0.07526881992816925,6,corrector,False,False,not_selected,,,,,0,
2,2,2,14,0.07526881992816925,7,predictor,True,True,,2.6749796688818606e-06,1.3113021850585938e-06,79.25399017333984,0.9999994039535522,84,3.2289826539345086
2,2,2,15,0.08695651590824127,7,corrector,False,False,not_selected,,,,,0,
2,2,2,16,0.08695651590824127,8,predictor,True,True,,1.4457065844908357e-05,7.510185241699219e-06,74.06993865966797,0.9999973773956299,82,3.150898752035573
2,2,2,17,0.09890110045671463,8,corrector,False,False,not_selected,,,,,0,
