method,target_rr,split,stage,call_kind,call_kind_name,refresh_count,opportunities,density,refresh_share,candidate,candidate_label,stage_weights
pma_stageaware_oracle,0.4,all,middle,1,corrector,3347.0,5120.0,0.6537109375,0.3297536945812808,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.4,all,late,0,predictor,289.0,3840.0,0.07526041666666666,0.028472906403940887,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.4,all,late,1,corrector,1844.0,3584.0,0.5145089285714286,0.18167487684729064,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,calibration,early,0,predictor,220.0,960.0,0.22916666666666666,0.06944444444444445,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,calibration,early,1,corrector,960.0,960.0,1.0,0.30303030303030304,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,calibration,middle,0,predictor,4.0,1280.0,0.003125,0.0012626262626262627,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,calibration,middle,1,corrector,1145.0,1280.0,0.89453125,0.3614267676767677,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,calibration,late,0,predictor,75.0,960.0,0.078125,0.023674242424242424,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,calibration,late,1,corrector,764.0,896.0,0.8526785714285714,0.24116161616161616,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,test,early,0,predictor,689.0,2880.0,0.23923611111111112,0.07222979347940035,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,test,early,1,corrector,2880.0,2880.0,1.0,0.30191844008805957,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,test,middle,0,predictor,20.0,3840.0,0.005208333333333333,0.002096655833944858,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,test,middle,1,corrector,3445.0,3840.0,0.8971354166666666,0.3611489673970018,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,test,late,0,predictor,217.0,2880.0,0.07534722222222222,0.02274871579830171,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,test,late,1,corrector,2288.0,2688.0,0.8511904761904762,0.23985742740329175,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,all,early,0,predictor,909.0,3840.0,0.23671875,0.07153537420319508,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,all,early,1,corrector,3840.0,3840.0,1.0,0.3021956401983159,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,all,middle,0,predictor,24.0,5120.0,0.0046875,0.0018887227512394743,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,all,middle,1,corrector,4590.0,5120.0,0.896484375,0.36121822617454946,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,all,late,0,predictor,292.0,3840.0,0.07604166666666666,0.02297946014008027,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
pma_stageaware_oracle,0.5,all,late,1,corrector,3052.0,3584.0,0.8515625,0.24018257653261982,candidate_b,B_soft_early_dino_lpips,"early=0.70,0.20,0.10;middle=0.45,0.35,0.20;late=0.30,0.30,0.40"
